Date,Name / Description,Expense/Income,Amount (EGP),Category

2024-02-26,Art Supplies Purchase,Expense,250.00,Art/Crafts
2024-02-27,Transportation (Metro Fare),Expense,30.00,Transportation
2024-02-28,Travel (Weekend Trip),Expense,1500.00,Travel
2024-02-29,Food & Beverage (Family Dinner),Expense,450.00,Food & Beverage
2024-02-29,Internet & Utilities,Expense,350.00,Utilities
2024-02-29,Rent for Downtown Apartment,Expense,7200.00,Housing
2024-02-29,Freelance Art Commission,Income,4400.00,Income
2024-02-29,Health Insurance Premium,Expense,650.00,Health & Wellness
2024-02-29,Business Conference Registration,Expense,1200.00,Business Services
2024-02-29,Music Concert Tickets,Expense,500.00,Entertainment
2024-02-29,Travel Expenses (Flight Booking),Expense,2500.00,Travel
2024-02-29,Online Shopping (Electronics),Expense,1800.00,Shopping
2024-02-29,Language Classes Registration,Expense,900.00,Education
2024-02-29,Subscription Renewal (Streaming Service),Expense,240.00,Subscription
2024-02-29,Home Improvement (Furniture),Expense,1000.00,Home Improvement
2024-02-29,Business Equipment Purchase,Expense,2200.00,Business
2024-02-29,Beauty & Wellness Spa,Expense,500.00,Health & Beauty
2024-02-29,Clothing Shopping (Winter Wardrobe),Expense,700.00,Clothing
2024-02-29,Art & Crafts Supplies,Expense,300.00,Art/Crafts
2024-02-29,Donation to Charity Organization,Expense,450.00,Charity/Donations
2024-02-29,Sporting Goods Purchase,Expense,450.00,Sport
2024-02-29,Health & Fitness Class Registration,Expense,550.00,Health & Fitness
2024-03-01,Carrefour Maadi (Groceries),Expense,900.00,Groceries
2024-03-02,Monthly Phone Plan,Expense,300.00,Utilities
2024-03-03,Salary from Software Development,Income,26500.00,Income
2024-03-04,Zamalek Gym Membership,Expense,800.00,Health & Fitness
2024-03-05,Zouba Café (Coffee with Friends),Expense,120.00,Food & Beverage
2024-03-06,KFC Egypt (Lunch Out),Expense,150.00,Food & Beverage
2024-03-07,Internet & Utilities,Expense,350.00,Utilities
2024-03-08,IT Consulting Project,Income,20000.00,Income
2024-03-09,Zacks Café (Hangout with Friends),Expense,120.00,Food & Beverage
2024-03-10,Mobile Data Recharge,Expense,100.00,Utilities
2024-03-11,Rent for Downtown Apartment,Expense,7200.00,Housing
2024-03-12,Web Design Freelance Project,Income,11500.00,Income
2024-03-13,Jumbo Supermarket (Groceries),Expense,950.00,Groceries
2024-03-14,Transportation (Taxi Ride),Expense,80.00,Transportation
2024-03-15,Entertainment (Movie Ticket),Expense,350.00,Entertainment
2024-03-16,Electricity Bill,Expense,1000.00,Utilities
2024-03-17,Health & Beauty Products,Expense,250.00,Health & Beauty
2024-03-18,Charity Donation (Local NGO),Expense,400.00,Charity/Donations
2024-03-19,Shopping (Clothing),Expense,700.00,Shopping
2024-03-20,Web Development Freelance Project,Income,12000.00,Income
2024-03-21,Zamalek Gym Membership,Expense,800.00,Health & Fitness
2024-03-22,Al Sultan Restaurant (Dinner Out),Expense,550.00,Food & Beverage
2024-03-23,Phone Repair Service,Expense,350.00,Technology
2024-03-24,Monthly Phone Plan,Expense,300.00,Utilities
2024-03-25,Salary from Software Development,Income,27000.00,Income
2024-03-26,Art Supplies Purchase,Expense,250.00,Art/Crafts
2024-03-27,Transportation (Metro Fare),Expense,30.00,Transportation
2024-03-28,Travel (Weekend Trip),Expense,1500.00,Travel
2024-03-29,Food & Beverage (Family Dinner),Expense,450.00,Food & Beverage
2024-03-30,Internet & Utilities,Expense,350.00,Utilities
2024-03-31,Rent for Downtown Apartment,Expense,7200.00,Housing
2024-03-31,Freelance Art Commission,Income,4600.00,Income
2024-03-31,Health Insurance Premium,Expense,650.00,Health & Wellness
2024-03-31,Business Conference Registration,Expense,1300.00,Business Services
2024-03-31,Music Concert Tickets,Expense,500.00,Entertainment
2024-03-31,Travel Expenses (Flight Booking),Expense,2700.00,Travel
2024-03-31,Online Shopping (Electronics),Expense,2000.00,Shopping
2024-03-31,Language Classes Registration,Expense,950.00,Education
2024-03-31,Subscription Renewal (Streaming Service),Expense,260.00,Subscription
2024-03-31,Home Improvement (Furniture),Expense,1100.00,Home Improvement
2024-03-31,Business Equipment Purchase,Expense,2400.00,Business
2024-03-31,Beauty & Wellness Spa,Expense,550.00,Health & Beauty
2024-03-31,Clothing Shopping (Winter Wardrobe),Expense,750.00,Clothing
2024-03-31,Art & Crafts Supplies,Expense,300.00,Art/Crafts
2024-03-31,Donation to Charity Organization,Expense,500.00,Charity/Donations
2024-03-31,Sporting Goods Purchase,Expense,500.00,Sport
2024-03-31,Health & Fitness Class Registration,Expense,600.00,Health & Fitness
2024-04-01,Carrefour Maadi (Groceries),Expense,950.00,Groceries
2024-04-02,Monthly Phone Plan,Expense,300.00,Utilities
2024-04-03,Salary from Software Development,Income,27500.00,Income
2024-04-04,Zamalek Gym Membership,Expense,800.00,Health & Fitness
2024-04-05,Zouba Café (Coffee with Friends),Expense,120.00,Food & Beverage
2024-04-06,KFC Egypt (Lunch Out),Expense,150.00,Food & Beverage
2024-04-07,Internet & Utilities,Expense,350.00,Utilities
2024-04-08,IT Consulting Project,Income,21000.00,Income
2024-04-09,Zacks Café (Hangout with Friends),Expense,120.00,Food & Beverage
2024-04-10,Mobile Data Recharge,Expense,100.00,Utilities
2024-04-11,Rent for Downtown Apartment,Expense,7200.00,Housing
2024-04-12,Web Design Freelance Project,Income,12500.00,Income
2024-04-13,Jumbo Supermarket (Groceries),Expense,1000.00,Groceries
2024-04-14,Transportation (Taxi Ride),Expense,80.00,Transportation
2024-04-15,Entertainment (Movie Ticket),Expense,350.00,Entertainment
2024-04-16,Electricity Bill,Expense,1000.00,Utilities
2024-04-17,Health & Beauty Products,Expense,250.00,Health & Beauty
2024-04-18,Charity Donation (Local NGO),Expense,400.00,Charity/Donations
2024-04-19,Shopping (Clothing),Expense,700.00,Shopping
2024-04-20,Web Development Freelance Project,Income,13000.00,Income
2024-04-21,Zamalek Gym Membership,Expense,800.00,Health & Fitness
2024-04-22,Al Sultan Restaurant (Dinner Out),Expense,550.00,Food & Beverage
2024-04-23,Phone Repair Service,Expense,350.00,Technology
2024-04-24,Monthly Phone Plan,Expense,300.00,Utilities
2024-04-24,Salary from Software Development,Income,28000.00,Income
2024-04-24,Art Supplies Purchase,Expense,250.00,Art/Crafts
2024-04-24,Transportation (Metro Fare),Expense,30.00,Transportation
2024-04-24,Travel (Weekend Trip),Expense,1500.00,Travel
2024-04-24,Food & Beverage (Family Dinner),Expense,450.00,Food & Beverage
2024-04-24,Internet & Utilities,Expense,350.00,Utilities
2024-04-24,Rent for Downtown Apartment,Expense,7200.00,Housing
2024-04-24,Freelance Art Commission,Income,4800.00,Income
2024-04-24,Health Insurance Premium,Expense,650.00,Health & Wellness
2024-04-24,Business Conference Registration,Expense,1400.00,Business Services
2024-04-24,Music Concert Tickets,Expense,500.00,Entertainment
2024-04-24,Travel Expenses (Flight Booking),Expense,2900.00,Travel
2024-04-24,Online Shopping (Electronics),Expense,2200.00,Shopping
2024-04-24,Language Classes Registration,Expense,1000.00,Education
2024-04-24,Subscription Renewal (Streaming Service),Expense,280.00,Subscription
2024-04-24,Home Improvement (Furniture),Expense,1200.00,Home Improvement
2024-04-24,Business Equipment Purchase,Expense,2600.00,Business
2024-04-24,Beauty & Wellness Spa,Expense,600.00,Health & Beauty
2024-04-24,Clothing Shopping (Winter Wardrobe),Expense,800.00,Clothing
2024-04-24,Art & Crafts Supplies,Expense,350.00,Art/Crafts
2024-04-24,Donation to Charity Organization,Expense,550.00,Charity/Donations
2024-04-24,Sporting Goods Purchase,Expense,550.00,Sport
2024-04-24,Health & Fitness Class Registration,Expense,650.00,Health & Fitness
